num_spikes,num_predicted,accuracy,tp_rate,tn_rate,precision,npv,fn_rate,fp_rate,fd_rate,fo_rate,trace_num
12.0,123.0,0.9902009632951337,0.04065040650406504,0.9950753307457952,0.04065040650406504,0.9950753307457952,0.959349593495935,0.00492466925420475,0.959349593495935,0.00492466925420475,0.0
17.0,16.0,0.9988320680737466,0.125,0.9994156440437432,0.125,0.9994156440437432,0.875,0.0005843559562567827,0.875,0.0005843559562567827,1.0
39.0,40.0,0.9969133227663302,0.075,0.9984540820589956,0.075,0.9984540820589956,0.925,0.0015459179410044288,0.925,0.0015459179410044288,2.0
132.0,113.0,0.9924027383536483,0.19469026548672566,0.9961833661871409,0.19469026548672566,0.9961833661871409,0.8053097345132744,0.00381663381285912,0.8053097345132744,0.00381663381285912,3.0
100.0,37.0,0.997072599531616,0.05405405405405406,0.9985340314136125,0.05405405405405406,0.9985340314136125,0.9459459459459459,0.0014659685863874345,0.9459459459459459,0.0014659685863874345,4.0
71.0,70.0,0.9954113131987319,0.21428571428571427,0.9976989373274203,0.21428571428571427,0.9976989373274203,0.7857142857142857,0.0023010626725797003,0.7857142857142857,0.0023010626725797003,5.0
181.0,145.0,0.9908927601620922,0.2482758620689655,0.9954186281102891,0.2482758620689655,0.9954186281102891,0.7517241379310344,0.0045813718897108275,0.7517241379310344,0.0045813718897108275,6.0
236.0,335.0,0.9758225324027916,0.13134328358208955,0.9877406580444033,0.13134328358208955,0.9877406580444033,0.8686567164179104,0.012259341955596748,0.8686567164179104,0.012259341955596748,7.0
401.0,177.0,0.988300155717352,0.21468926553672316,0.9941061736770692,0.21468926553672316,0.9941061736770692,0.7853107344632768,0.005893826322930801,0.7853107344632768,0.005893826322930801,8.0
26.0,25.0,0.9981646784016017,0.12,0.999081381268529,0.12,0.999081381268529,0.88,0.0009186187314710427,0.88,0.0009186187314710427,9.0
132.0,121.0,0.9927403204272364,0.2809917355371901,0.9963517423575292,0.2809917355371901,0.9963517423575292,0.71900826446281,0.003648257642470751,0.71900826446281,0.003648257642470751,10.0
97.0,75.0,0.9944896681277395,0.12,0.9972361809045226,0.12,0.9972361809045226,0.88,0.002763819095477387,0.88,0.002763819095477387,11.0
117.0,110.0,0.9919065498539842,0.11818181818181818,0.9959346186085499,0.11818181818181818,0.9959346186085499,0.8818181818181818,0.004065381391450126,0.8818181818181818,0.004065381391450126,12.0
90.0,81.0,0.9942432838311364,0.14814814814814814,0.9971118831359089,0.14814814814814814,0.9971118831359089,0.8518518518518519,0.0028881168640910804,0.8518518518518519,0.0028881168640910804,13.0
65.0,61.0,0.9952438566481705,0.06557377049180328,0.9976158607997323,0.06557377049180328,0.9976158607997323,0.9344262295081968,0.002384139200267693,0.9344262295081968,0.002384139200267693,14.0
115.0,121.0,0.9908253054756245,0.09090909090909091,0.9953893872076452,0.09090909090909091,0.9953893872076452,0.9090909090909091,0.004610612792354766,0.9090909090909091,0.004610612792354766,15.0
152.0,145.0,0.9899858132354168,0.1724137931034483,0.9949624281096512,0.1724137931034483,0.9949624281096512,0.8275862068965517,0.005037571890348852,0.8275862068965517,0.005037571890348852,16.0
96.0,90.0,0.9940751867150666,0.2111111111111111,0.9970264271055828,0.2111111111111111,0.9970264271055828,0.7888888888888889,0.0029735728944172216,0.7888888888888889,0.0029735728944172216,17.0
14.0,17.0,0.9989155822489156,0.23529411764705882,0.9994574064026045,0.23529411764705882,0.9994574064026045,0.7647058823529411,0.0005425935973955507,0.7647058823529411,0.0005425935973955507,18.0
17.0,20.0,0.9984984984984985,0.1,0.9992486224745366,0.1,0.9992486224745366,0.9,0.0007513775254633495,0.9,0.0007513775254633495,19.0
11.0,12.0,0.9989989154917828,0.0,0.9994992070778733,0.0,0.9994992070778733,1.0,0.0005007929221267006,1.0,0.0005007929221267006,20.0
