num_spikes,num_predicted,accuracy,tp_rate,tn_rate,precision,npv,fn_rate,fp_rate,fd_rate,fo_rate,trace_num
12.0,1137.0,0.9097139214280022,0.003518029903254178,0.9527148282625933,0.003518029903254178,0.9527148282625933,0.9964819700967458,0.047285171737406616,0.9964819700967458,0.047285171737406616,0.0
17.0,15.0,0.9991657281107913,0.3333333333333333,0.999582602888388,0.3333333333333333,0.999582602888388,0.6666666666666666,0.0004173971116119876,0.6666666666666666,0.0004173971116119876,1.0
39.0,31.0,0.9976632589192572,0.0967741935483871,0.9988301161527534,0.0967741935483871,0.9988301161527534,0.9032258064516129,0.0011698838472465947,0.9032258064516129,0.0011698838472465947,2.0
132.0,115.0,0.990984222389181,0.06086956521739131,0.9954703686616617,0.06086956521739131,0.9954703686616617,0.9391304347826087,0.004529631338338297,0.9391304347826087,0.004529631338338297,3.0
100.0,44.0,0.9969062251766379,0.1590909090909091,0.9984502617801048,0.1590909090909091,0.9984502617801048,0.8409090909090909,0.001549738219895288,0.8409090909090909,0.001549738219895288,4.0
71.0,87.0,0.9937471341031306,0.13793103448275862,0.996862187264664,0.13793103448275862,0.996862187264664,0.8620689655172413,0.003137812735335955,0.8620689655172413,0.003137812735335955,5.0
181.0,53.0,0.9973159991612497,0.39622641509433965,0.9986550100874243,0.39622641509433965,0.9986550100874243,0.6037735849056604,0.0013449899125756557,0.6037735849056604,0.0013449899125756557,6.0
236.0,108.0,0.9933738729293353,0.26851851851851855,0.9966718624931541,0.26851851851851855,0.9966718624931541,0.7314814814814815,0.0033281375068458523,0.7314814814814815,0.0033281375068458523,7.0
401.0,111.0,0.9952732644017726,0.4954954954954955,0.9976255088195387,0.4954954954954955,0.9976255088195387,0.5045045045045045,0.0023744911804613297,0.5045045045045045,0.0023744911804613297,8.0
26.0,26.0,0.9979979144942649,0.07692307692307693,0.9989978704747589,0.07692307692307693,0.9989978704747589,0.9230769230769231,0.0010021295252411375,0.9230769230769231,0.0010021295252411375,9.0
132.0,85.0,0.9938993815811465,0.1411764705882353,0.9969388182999958,0.1411764705882353,0.9969388182999958,0.8588235294117647,0.0030611817000041936,0.8588235294117647,0.0030611817000041936,10.0
97.0,79.0,0.9943236362118619,0.13924050632911392,0.9971524288107203,0.13924050632911392,0.9971524288107203,0.8607594936708861,0.002847571189279732,0.8607594936708861,0.002847571189279732,11.0
117.0,173.0,0.9870178504556235,0.09826589595375723,0.9934618608549874,0.09826589595375723,0.9934618608549874,0.9017341040462428,0.006538139145012573,0.9017341040462428,0.006538139145012573,12.0
90.0,978.0,0.9225541839237605,0.015337423312883436,0.9596919342011636,0.015337423312883436,0.9596919342011636,0.9846625766871165,0.04030806579883638,0.9846625766871165,0.04030806579883638,13.0
65.0,48.0,0.9962431123726833,0.0625,0.998117784841894,0.0625,0.998117784841894,0.9375,0.0018822151581060734,0.9375,0.0018822151581060734,14.0
115.0,40.0,0.9971545736044858,0.15,0.9985749015005448,0.15,0.9985749015005448,0.85,0.0014250984994551093,0.85,0.0014250984994551093,15.0
152.0,161.0,0.9911600366941873,0.3416149068322981,0.9955501448301919,0.3416149068322981,0.9955501448301919,0.6583850931677019,0.004449855169808153,0.6583850931677019,0.004449855169808153,16.0
96.0,36.0,0.9976581775603228,0.2222222222222222,0.9988273233655819,0.2222222222222222,0.9988273233655819,0.7777777777777778,0.0011726766344180592,0.7777777777777778,0.0011726766344180592,17.0
14.0,15.0,0.9989154917827646,0.13333333333333333,0.9994574064026045,0.13333333333333333,0.9994574064026045,0.8666666666666667,0.0005425935973955507,0.8666666666666667,0.0005425935973955507,18.0
17.0,17.0,0.9986651649772661,0.058823529411764705,0.9993321088662548,0.058823529411764705,0.9993321088662548,0.9411764705882353,0.0006678911337451996,0.9411764705882353,0.0006678911337451996,19.0
11.0,12.0,0.9989989154917828,0.0,0.9994992070778733,0.0,0.9994992070778733,1.0,0.0005007929221267006,1.0,0.0005007929221267006,20.0
