num_spikes,num_predicted,accuracy,tp_rate,tn_rate,precision,npv,fn_rate,fp_rate,fd_rate,fo_rate,trace_num
12.0,12.0,0.9998331456221583,0.8333333333333334,0.9999165310295898,0.8333333333333334,0.9999165310295898,0.16666666666666666,8.346897041025e-5,0.16666666666666666,8.346897041025e-5,0.0
17.0,17.0,0.9997497393117831,0.8235294117647058,0.9998747808665164,0.8235294117647058,0.9998747808665164,0.17647058823529413,0.00012521913348359628,0.17647058823529413,0.00012521913348359628,1.0
39.0,38.0,0.9987485399632905,0.6052631578947368,0.9993732765104036,0.6052631578947368,0.9993732765104036,0.39473684210526316,0.00062672348959639,0.39473684210526316,0.00062672348959639,2.0
132.0,151.0,0.9920813536717513,0.3708609271523179,0.9960156020634987,0.3708609271523179,0.9960156020634987,0.6291390728476821,0.003984397936501279,0.6291390728476821,0.003984397936501279,3.0
100.0,113.0,0.9947473736868434,0.4424778761061947,0.9973612565445026,0.4424778761061947,0.9973612565445026,0.5575221238938053,0.0026387434554973823,0.5575221238938053,0.0026387434554973823,4.0
71.0,67.0,0.9965789144311402,0.3880597014925373,0.9982846623713497,0.3880597014925373,0.9982846623713497,0.6119402985074627,0.001715337628650322,0.6119402985074627,0.001715337628650322,5.0
181.0,187.0,0.9967471537595396,0.7914438502673797,0.9983607935440484,0.7914438502673797,0.9983607935440484,0.20855614973262032,0.0016392064559515804,0.20855614973262032,0.0016392064559515804,6.0
236.0,239.0,0.9918251584918252,0.5899581589958159,0.9958714243585963,0.5899581589958159,0.9958714243585963,0.4100418410041841,0.0041285756414037155,0.4100418410041841,0.0041285756414037155,7.0
401.0,386.0,0.9746349603671256,0.21243523316062177,0.9871099050203528,0.21243523316062177,0.9871099050203528,0.7875647668393783,0.012890094979647219,0.7875647668393783,0.012890094979647219,8.0
26.0,28.0,0.9991658672894858,0.6428571428571429,0.9995824460311495,0.6428571428571429,0.9995824460311495,0.35714285714285715,0.00041755396885047395,0.35714285714285715,0.00041755396885047395,9.0
132.0,137.0,0.9958305537024683,0.635036496350365,0.9979033002054766,0.635036496350365,0.9979033002054766,0.36496350364963503,0.00209669979452342,0.36496350364963503,0.00209669979452342,10.0
97.0,88.0,0.9955774365821095,0.3977272727272727,0.9977805695142379,0.3977272727272727,0.9977805695142379,0.6022727272727273,0.002219430485762144,0.6022727272727273,0.002219430485762144,11.0
117.0,126.0,0.9930792962561494,0.3412698412698413,0.9965213746856664,0.3412698412698413,0.9965213746856664,0.6587301587301587,0.003478625314333613,0.6587301587301587,0.003478625314333613,12.0
90.0,82.0,0.996829766821007,0.5365853658536586,0.9984094428864426,0.5365853658536586,0.9984094428864426,0.4634146341463415,0.0015905571135574066,0.4634146341463415,0.0015905571135574066,13.0
65.0,64.0,0.9962456198898715,0.296875,0.998117784841894,0.296875,0.998117784841894,0.703125,0.0018822151581060734,0.703125,0.0018822151581060734,14.0
115.0,116.0,0.994327187786769,0.41379310344827586,0.9971498030010898,0.41379310344827586,0.9971498030010898,0.5862068965517241,0.0028501969989102186,0.5862068965517241,0.0028501969989102186,15.0
152.0,138.0,0.9949914437163487,0.5652173913043478,0.9974812140548256,0.5652173913043478,0.9974812140548256,0.43478260869565216,0.002518785945174426,0.43478260869565216,0.002518785945174426,16.0
96.0,96.0,0.9974971843323739,0.6875,0.9987435607488377,0.6875,0.9987435607488377,0.3125,0.0012564392511622063,0.3125,0.0012564392511622063,17.0
14.0,17.0,0.9992492492492493,0.47058823529411764,0.9996243582787262,0.47058823529411764,0.9996243582787262,0.5294117647058824,0.0003756417212738428,0.5294117647058824,0.0003756417212738428,18.0
17.0,20.0,0.9989155822489156,0.35,0.999457338453832,0.35,0.999457338453832,0.65,0.0005426615461679746,0.65,0.0005426615461679746,19.0
11.0,13.0,0.9994160583941606,0.46153846153846156,0.9997078707954261,0.46153846153846156,0.9997078707954261,0.5384615384615384,0.00029212920457390867,0.5384615384615384,0.00029212920457390867,20.0
