"accuracy","tp_rate","tn_rate","precision","npv","fn_rate","fp_rate","fdr","fo_rate","trace_num"
0.9994993951024154,0.4,0.9997495930887692,0.4,0.9997495930887692,0.6,0.00025040691123075,0.6,0.00025040691123075,0.0
0.9995828466544302,0.6428571428571429,0.999791301444194,0.6428571428571429,0.999791301444194,0.35714285714285715,0.0002086985558059938,0.35714285714285715,0.0002086985558059938,1.0
0.997831435839693,0.4222222222222222,0.9989136792846995,0.4222222222222222,0.9989136792846995,0.5777777777777777,0.0010863207153004094,0.5777777777777777,0.0010863207153004094,2.0
0.99415765972541,0.4166666666666667,0.9970641278362622,0.4166666666666667,0.9970641278362622,0.5833333333333334,0.0029358721637377846,0.5833333333333334,0.0029358721637377846,3.0
0.9957445033167842,0.4574468085106383,0.9978638743455497,0.4574468085106383,0.9978638743455497,0.5425531914893617,0.0021361256544502618,0.5425531914893617,0.0021361256544502618,4.0
0.9972459837262675,0.47619047619047616,0.9986193623964522,0.47619047619047616,0.9986193623964522,0.5238095238095238,0.0013806376035478203,0.5238095238095238,0.0013806376035478203,5.0
0.9940635451505017,0.4453125,0.9970158036314728,0.4453125,0.9970158036314728,0.5546875,0.0029841963685272362,0.5546875,0.0029841963685272362,6.0
0.9711789308045882,0.1553398058252427,0.9853393436407296,0.1553398058252427,0.9853393436407296,0.8446601941747572,0.014660656359270337,0.8446601941747572,0.014660656359270337,7.0
0.9672049275844847,0.11261261261261261,0.9832937584803256,0.11261261261261261,0.9832937584803256,0.8873873873873874,0.016706241519674356,0.8873873873873874,0.016706241519674356,8.0
0.9989152655513371,0.35,0.9994571798404944,0.35,0.9994571798404944,0.65,0.0005428201595056161,0.65,0.0005428201595056161,9.0
0.9957420162805259,0.5277777777777778,0.9978613662095861,0.5277777777777778,0.9978613662095861,0.4722222222222222,0.0021386337904138884,0.4722222222222222,0.0021386337904138884,1.0
0.9950808737702185,0.4537037037037037,0.9975293132328308,0.4537037037037037,0.9975293132328308,0.5462962962962963,0.002470686767169179,0.5462962962962963,0.002470686767169179,1.0
0.9944951832853747,0.44537815126050423,0.9972338642078793,0.44537815126050423,0.9972338642078793,0.5546218487394958,0.002766135792120704,0.5546218487394958,0.002766135792120704,1.0
0.9960785949689208,0.4125,0.9980327319911264,0.4125,0.9980327319911264,0.5875,0.0019672680088736343,0.5875,0.0019672680088736343,1.0
0.997413217623498,0.48333333333333334,0.9987033628910825,0.48333333333333334,0.9987033628910825,0.5166666666666667,0.0012966371089175172,0.5166666666666667,0.0012966371089175172,1.0
0.9931595411887383,0.29914529914529914,0.9965629977366083,0.29914529914529914,0.9965629977366083,0.7008547008547008,0.0034370022633917344,0.7008547008547008,0.0034370022633917344,1.0
0.9922409477724011,0.3841059602649007,0.9960958817849797,0.3841059602649007,0.9960958817849797,0.6158940397350994,0.0039041182150203603,0.6158940397350994,0.0039041182150203603,1.0
0.9967443025294265,0.5185185185185185,0.9983666289734892,0.5185185185185185,0.9983666289734892,0.48148148148148145,0.0016333710265108682,0.48148148148148145,0.0016333710265108682,1.0
0.9993326103278551,0.4666666666666667,0.9996660962477566,0.4666666666666667,0.9996660962477566,0.5333333333333333,0.0003339037522434158,0.5333333333333333,0.0003339037522434158,1.0
0.9991656933088603,0.375,0.9995825680414092,0.375,0.9995825680414092,0.625,0.0004174319585907497,0.625,0.0004174319585907497,1.0
0.9994994159853162,0.4,0.9997496035389366,0.4,0.9997496035389366,0.6,0.0002503964610633503,0.6,0.0002503964610633503,2.0
