num_spikes,num_predicted,accuracy,tp_rate,tn_rate,precision,npv,fn_rate,fp_rate,fd_rate,fo_rate,trace_num
12.0,12.0,0.9997497184332373,0.75,0.9998747965443846,0.75,0.9998747965443846,0.25,0.000125203455615375,0.25,0.000125203455615375,0.0
17.0,16.0,0.9997497288729457,0.8125,0.9998747808665164,0.8125,0.9998747808665164,0.1875,0.00012521913348359628,0.1875,0.00012521913348359628,1.0
39.0,41.0,0.999082377476538,0.7317073170731707,0.999540402774296,0.7317073170731707,0.999540402774296,0.2682926829268293,0.0004595972257040194,0.2682926829268293,0.0004595972257040194,2.0
132.0,141.0,0.9929119412941961,0.3971631205673759,0.9964350123726041,0.3971631205673759,0.9964350123726041,0.6028368794326241,0.0035649876273958813,0.6028368794326241,0.0035649876273958813,3.0
100.0,112.0,0.994913911702172,0.45535714285714285,0.9974450261780105,0.45535714285714285,0.9974450261780105,0.5446428571428571,0.002554973821989529,0.5446428571428571,0.002554973821989529,4.0
71.0,64.0,0.998247517316198,0.671875,0.9991214124341059,0.671875,0.9991214124341059,0.328125,0.0008785875658940674,0.328125,0.0008785875658940674,5.0
181.0,194.0,0.9965813391144834,0.788659793814433,0.9982767316745125,0.788659793814433,0.9982767316745125,0.211340206185567,0.0017232683254875588,0.211340206185567,0.0017232683254875588,6.0
236.0,238.0,0.9925755995828989,0.6260504201680672,0.9962505792644395,0.6260504201680672,0.9962505792644395,0.3739495798319328,0.0037494207355605173,0.3739495798319328,0.0037494207355605173,7.0
401.0,212.0,0.9892418893931754,0.39622641509433965,0.994572591587517,0.39622641509433965,0.994572591587517,0.6037735849056604,0.005427408412483039,0.6037735849056604,0.005427408412483039,8.0
26.0,27.0,0.998998998998999,0.5555555555555556,0.9994989352373794,0.5555555555555556,0.9994989352373794,0.4444444444444444,0.0005010647626205688,0.4444444444444444,0.0005010647626205688,9.0
132.0,131.0,0.9965801985153057,0.6870229007633588,0.9982807061684909,0.6870229007633588,0.9982807061684909,0.31297709923664124,0.0017192938315092046,0.31297709923664124,0.0017192938315092046,10.0
97.0,99.0,0.9958296843071021,0.494949494949495,0.9979061976549414,0.494949494949495,0.9979061976549414,0.5050505050505051,0.0020938023450586263,0.5050505050505051,0.0020938023450586263,11.0
117.0,110.0,0.9936587400917813,0.3090909090909091,0.9968147527242246,0.3090909090909091,0.9968147527242246,0.6909090909090909,0.003185247275775356,0.6909090909090909,0.003185247275775356,12.0
90.0,87.0,0.9962465593460672,0.4827586206896552,0.9981164455234188,0.4827586206896552,0.9981164455234188,0.5172413793103449,0.0018835544765811393,0.5172413793103449,0.0018835544765811393,13.0
65.0,67.0,0.9962460896767467,0.3283582089552239,0.998117784841894,0.3283582089552239,0.998117784841894,0.6716417910447762,0.0018822151581060734,0.6716417910447762,0.0018822151581060734,14.0
115.0,120.0,0.9926599382767537,0.26666666666666666,0.9963115097661162,0.26666666666666666,0.9963115097661162,0.7333333333333333,0.0036884902338838125,0.7333333333333333,0.0036884902338838125,15.0
152.0,154.0,0.9934098018769552,0.487012987012987,0.9966835985055204,0.487012987012987,0.9966835985055204,0.512987012987013,0.003316401494479661,0.512987012987013,0.003316401494479661,16.0
96.0,103.0,0.9971643035863219,0.6699029126213593,0.9985760355153495,0.6699029126213593,0.9985760355153495,0.3300970873786408,0.0014239644846505005,0.3300970873786408,0.0014239644846505005,17.0
14.0,14.0,0.9996662912443165,0.7142857142857143,0.9998330481238783,0.7142857142857143,0.9998330481238783,0.2857142857142857,0.0001669518761217079,0.2857142857142857,0.0001669518761217079,18.0
17.0,18.0,0.9989154917827646,0.2777777777777778,0.999457338453832,0.2777777777777778,0.999457338453832,0.7222222222222222,0.0005426615461679746,0.7222222222222222,0.0005426615461679746,19.0
11.0,13.0,0.999082377476538,0.15384615384615385,0.9995409398213838,0.15384615384615385,0.9995409398213838,0.8461538461538461,0.00045906017861614223,0.8461538461538461,0.00045906017861614223,20.0
