num_spikes,num_predicted,accuracy,tp_rate,tn_rate,precision,npv,fn_rate,fp_rate,fd_rate,fo_rate,trace_num
12.0,17.0,0.9989990824922846,0.29411764705882354,0.9994991861775385,0.29411764705882354,0.9994991861775385,0.7058823529411765,0.0005008138224615,0.7058823529411765,0.0005008138224615,0.0
17.0,17.0,0.9994994786235663,0.6470588235294118,0.9997495617330328,0.6470588235294118,0.9997495617330328,0.35294117647058826,0.00025043826696719256,0.35294117647058826,0.00025043826696719256,1.0
39.0,42.0,0.9973306639973306,0.23809523809523808,0.998662989888861,0.23809523809523808,0.998662989888861,0.7619047619047619,0.0013370101111389655,0.7619047619047619,0.0013370101111389655,2.0
132.0,119.0,0.9918203822719306,0.17647058823529413,0.9958897789707671,0.17647058823529413,0.9958897789707671,0.8235294117647058,0.004110221029232899,0.8235294117647058,0.004110221029232899,3.0
100.0,113.0,0.9922461230615308,0.17699115044247787,0.9961047120418848,0.17699115044247787,0.9961047120418848,0.8230088495575221,0.0038952879581151834,0.8230088495575221,0.0038952879581151834,4.0
71.0,72.0,0.9949111537498957,0.1527777777777778,0.9974479123085934,0.1527777777777778,0.9974479123085934,0.8472222222222222,0.0025520876914065767,0.8472222222222222,0.0025520876914065767,5.0
181.0,190.0,0.9914936202151614,0.4631578947368421,0.995712844653665,0.4631578947368421,0.995712844653665,0.5368421052631579,0.0042871553463349026,0.5368421052631579,0.0042871553463349026,6.0
236.0,211.0,0.9894772006013028,0.4028436018957346,0.9946918313181953,0.4028436018957346,0.9946918313181953,0.5971563981042654,0.005308168681804777,0.5971563981042654,0.005308168681804777,7.0
401.0,354.0,0.9808672403709583,0.3531073446327684,0.9902900271370421,0.3531073446327684,0.9902900271370421,0.6468926553672316,0.009709972862957937,0.6468926553672316,0.009709972862957937,8.0
26.0,25.0,0.9983315258196379,0.2,0.9991648920622991,0.2,0.9991648920622991,0.8,0.0008351079377009479,0.8,0.0008351079377009479,9.0
132.0,139.0,0.9899107812890853,0.12949640287769784,0.9949259864972533,0.12949640287769784,0.9949259864972533,0.8705035971223022,0.005074013502746676,0.8705035971223022,0.005074013502746676,10.0
97.0,104.0,0.992494996664443,0.1346153846153846,0.9962311557788944,0.1346153846153846,0.9962311557788944,0.8653846153846154,0.0037688442211055275,0.8653846153846154,0.0037688442211055275,11.0
117.0,115.0,0.9915745568300313,0.12173913043478261,0.9957669740150881,0.12173913043478261,0.9957669740150881,0.8782608695652174,0.004233025984911987,0.8782608695652174,0.004233025984911987,12.0
90.0,96.0,0.9932463417684579,0.15625,0.996609601942154,0.15625,0.996609601942154,0.84375,0.0033903980578460506,0.84375,0.0033903980578460506,13.0
65.0,69.0,0.9949952037369145,0.13043478260869565,0.9974903797891919,0.13043478260869565,0.9974903797891919,0.8695652173913043,0.0025096202108080977,0.8695652173913043,0.0025096202108080977,14.0
115.0,105.0,0.9924884196469558,0.14285714285714285,0.9962276804426188,0.14285714285714285,0.9962276804426188,0.8571428571428571,0.003772319557381172,0.8571428571428571,0.003772319557381172,15.0
152.0,168.0,0.9906623869273417,0.3333333333333333,0.9952982662356744,0.3333333333333333,0.9952982662356744,0.6666666666666666,0.0047017337643255955,0.6666666666666666,0.0047017337643255955,16.0
96.0,89.0,0.9953267128431945,0.3707865168539326,0.9976546467311639,0.3707865168539326,0.9976546467311639,0.6292134831460674,0.0023453532688361184,0.6292134831460674,0.0023453532688361184,17.0
14.0,18.0,0.9989156274763314,0.2777777777777778,0.9994574064026045,0.2777777777777778,0.9994574064026045,0.7222222222222222,0.0005425935973955507,0.7222222222222222,0.0005425935973955507,18.0
17.0,17.0,0.9989154465440288,0.23529411764705882,0.999457338453832,0.23529411764705882,0.999457338453832,0.7647058823529411,0.0005426615461679746,0.7647058823529411,0.0005426615461679746,19.0
11.0,12.0,0.9989989154917828,0.0,0.9994992070778733,0.0,0.9994992070778733,1.0,0.0005007929221267006,1.0,0.0005007929221267006,20.0
